date,hotelLocation,hotelName,hotelStars,hotelUrl,review,score,title,url,userId
"July 16, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"We loved our large room with wonderfully comfortable bed with 100% cotton sheets and a nice canal view. The Front staff, bellmen, concierge, desk, at this hotel is wonderful and very well trained. The Restaurant staff needs a lot of work and training, there seemed to be no training or supervision at all when we were there, and it seemed the food was sent out of the kitchen without a chef checking it out. For example, three people at our table ordered the same dish and the inconsistency was remarkable but not in a good way. The location of this hotel is fantastic right in the heart of everything and so much fun walking or biking around any time of day or night. The pool and steam room were a nice treat during all our travels as well, it would have been even nicer had there been a spray bottle of eucalyptus in the steam room. Maybe next time. Hope to stay here again!",4,"Love the location, the history, the rooms, the front staff, the pool & steam!",https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r502641420-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,ConnoisseurCharlotte
"July 17, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Love this hotel! Staff is TOP NOTCH - professional and warm. Our room was amazing- love the big tub with a t.v. to watch (although t.v. didn't work great- who cares, the tub was divine). Great service, delicious European breakfast. My one complaint is the (less formal) dining room has so-so food. The waiters and waitresses are GREAT - but the food was so-so..... Although they are kind and accommodate special requests which I appreciated (special dietary needs and they have a low calorie option menu).",5,FANTASTIC!!!!,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r502993584-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Cindy33210
"July 27, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"This hotel is truly located almost dead center in Old Amsterdam. A 20 minute walk to the Anne Frank Museum, 30 minute walk to the Rijksmuseum. The breakfast buffet is one of the best I have dined in; the omelettes superb. The staff was the best it could be. The concierges were very friendly and quite helpful. The receptionists were also very friendly, pleasant and smiles. Smiles from all the staff really help. My thanks to the morning staff in the Bridges Restaurant for starting my day off right!",5,"Great Hotel, Great Location",https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r506366126-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Ken B
"July 23, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"I have never stayed at a hotel with friendlier staff, who were more eager to help. Especially the concierge staff - they were very patient, always with good advise. Very beautiful facility in walking distance from many destinations in central Amsterdam. We upgraded to have buffet/menu breakfast included, which was one of the best I can remember anywhere. Our bedroom had too many different lights - and light switches - to figure out, and my in-room coffee maker didn't seem to work right. But overall, because of the staff I give this place 5 stars without hesitation.",5,The wonderful staff earns this place 5 stars!,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r504955186-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Mark L
"July 29, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Had a great stay at the Sofitel The Grand in Amsterdam. It's well located, a stone throw from Dam Square that is the heart of the city. Not far away from the central train station, Amsterdam Central, but if you're carrying a mid size piece of luggage it's advisable to take the tram or bus. The service is impeccable and the breakfast is the best I ever had. This hotel is highly recommended!",5,Great stay at Sofitel The Grand in Amsterdam ,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r506895934-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Ricardo M
"July 31, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Reception: professional staff, warm welcome, welcome drink, accompaniment to the room.Room: clean, so confortable bed!!, huge tv, wifi in the room, turn down serviceBest breakfast ever! I barely saw such a variety and quality and healthy food on a hotel buffet breakfast. You also have a lot of choice a-la-carte included in the breakfast. Service is OK.",5,Luxury,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r507619501-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,sabinesanya
"August 1, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Best 5 Star hotel I have staid in many many years. The rooms are nice and modern. The ambience was welcoming, warm and professional. The biggest asset however is the staff. Starting from the night shift to the breakfast crew all the way to the bar tender. Everybody is extremely down to earth friendly, helpful and competent. The location is very central. Rent a bike from the hotel and explore the City. I can highly recommend this hotel.",5,Fantastic!!!,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r507658184-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Michael P
"July 12, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"The Grand Sofitel is truly regal, very nicely maintained in that era that many of us cannot find anywhere other than in these preserved hotel buildings.The Classic Rooms are too tiny and do cause discomfort if used for double occupancy.Must mention the excellent service of Mr LUCA at the Bridges fine dinning restaurant.Very efficient Front Desk and Concierge.The tarnish is a public open defecating loo right outside the grand entrance of the hotel. The Council should remove it. It sends a stink all around that area and the excreta is sometimes visible from the street. It is a shame on the Amsterdam council for having left is unattended and open. It looks so very ugly.",4,Truly Grand with a bit tarnish on its elegant location,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r501282583-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Vijay/Ashish R
"July 11, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"I just returned home from an absolutely sensational stay. The staff were lovely, efficient, welcoming, and gracious. We were upgraded to a phenomenal suite, with butler service, plenty of space, and creative daily snacks. The breakfast buffet was wonderful and the location was perfect. It was extremely close to the most well-known sites and within a very short walking distance from just about anywhere worth going in Amsterdam. The courtyard at the front entrance provides an area of tranquility, comfort, and security. I could not possibly recommend this hotel with greater enthusiasm and it is the only hotel that I would consider staying in at my next visit to Amsterdam.",5,The Only Hotel to Stay in Amsterdam,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r501037205-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,DavidG731966
"August 2, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Well located, charming entrance, up scale service, canal view room well appointed but noisey Saturday night canal traffic. Terrific breakfast buffet. Customer service and front desk were very polite and attentive.",4,Hotel Comments,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r508125976-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Bob W
"August 3, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Sofitel Grand is very well located. It is 5 minutes walk to the Dam square. The staff was very polite and courteous. I was given an early check in at 9 Am which was a great gesture. The room itself was quite big and clean.Special mention to the concierge for helping me out with all my requests. Highly recommended for a stay in Amsterdam.,5,Superb Hotel,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r508606691-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,luvmalik
"August 8, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Brought my family for a second trip to Amsterdam and to stay at the Sofitel Grand. I love the staff, the amenities, and the location. Great breakfast, best Michelin restaurant and terrific rooms. You will love it.",5,Second Time is Still a Charm,https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r510093857-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,susanpbg
"August 4, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"This is a stunningly beautiful property with well appointed and spacious rooms. We stayed in a one bedroom suite that was very spacious, fully renovated, overlooked the canal, and was very quiet. The bathrooms even had towel warmers. It is in a large historic building where Queen Beatrix was actually married. It is an absolute must stay in if you are in Amsterdam and looking for luxury and superior service. We had the pleasure of being greeted and accommodated by a well trained guest services manager, Roel Backus, who extended himself graciously to my family and especially to my daughter to ensure that our stay was perfect, which is was. The buffet breakfast is a must try, even if you are not staying at the hotel. The variety is plentiful and quality is very high. There is even a nicely sized swimming pool, steam room, and sauna which is unusual in European hotels but added an extra level of privilege and relaxation. Yes, it is expensive, but it is well worth the price you will pay from top to bottom and I highly recommmend a stay here. A special thank you for Roel for taking care of us and making us feel welcome at his property. We hope to have the privilege of returning here some day.",5,"Amazing Property, A Must Stay",https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r508741649-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,Katcraze
"August 4, 2017","Oudezijds Voorburgwal 197, 1012 EX Amsterdam, The Netherlands"," Sofitel Legend The Grand Amsterdam ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"A great restaurant, a great bar, great concierge, wonderful staffhad booked a double room with my wife, when we got there, the mamanger gave us a jr. suite at no extra cost.it was incredible. felt really special.Very central, in the midst of the city, with bars , cafes and the special coffee shops.",5,"If you go to Amsterdam , it has to be the Sofitel Legend",https://www.tripadvisor.com/ShowUserReviews-g188590-d189389-r508787502-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,DharmK_13
"July 15, 2017","Prinsengracht 587, 1016 HT Amsterdam, The Netherlands"," Andaz Amsterdam Prinsengracht ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d3526884-Reviews-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,"Chic lobby and lovely outdoor space in back of hotel. Staff was outstanding. Brought me a complimentary coffee as I waited for my room to be ready and provided a range of restaurant recommendations. Outstanding location on the Prinsengracht canal, just a 10 minute walk to the Anne Frank House.",5,Fabulous contemporary hotel in heart of Amsterdam,https://www.tripadvisor.com/ShowUserReviews-g188590-d3526884-r502250187-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,Susanne B
"July 16, 2017","Prinsengracht 587, 1016 HT Amsterdam, The Netherlands"," Andaz Amsterdam Prinsengracht ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d3526884-Reviews-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,My husband and I drove to Amsterdam from Germany for a day trip but decided to stay the night so we booked a room at the Andaz on short notice and was very pleased. We've also stayed at the Andaz in San Diego but the Amsterdam location is much more magical with the beautiful lights and an enchanting garden! The bed was extremely comfy and the staff was very accommodating! We will definitely stay there again!,5,A night in Amsterdam at the Andaz Hotel,https://www.tripadvisor.com/ShowUserReviews-g188590-d3526884-r502611331-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,ShadyWife
"July 16, 2017","Prinsengracht 587, 1016 HT Amsterdam, The Netherlands"," Andaz Amsterdam Prinsengracht ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d3526884-Reviews-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,"We have just completed 3 nights at the Andaz and found it to be spectacular on every level. The interior design, comfort of the rooms, and buffet breakfasts were all outstanding, but what truly put the experience over the top was the incredible customer service. Every Andaz employee we encountered went out of their way to be polite and helpful and meet our every need. Sera was the first person to greet us when we arrived and continued to serve us impeccably throughout our visit. Patricio, Calvin, and Patrick were all friendly and gracious as well, as was everyone else at the Andaz whose names we didn't learn. We loved our stay in Amsterdam and look forward to another stay at the Andaz next time we visit!",5,Amsterdam,https://www.tripadvisor.com/ShowUserReviews-g188590-d3526884-r502430441-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,CynthiaCris
"July 22, 2017","Prinsengracht 587, 1016 HT Amsterdam, The Netherlands"," Andaz Amsterdam Prinsengracht ",5.0,https://www.tripadvisor.com/Hotel_Review-g188590-d3526884-Reviews-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,Loved this Hotel! Boutique feel with great service and beautiful decor. They have a wonderful restaurant and bikes you can borrow to cruise around. The rooms are well laid out with everything you need. Would definitely visit again!,5,Amazing Hotel!!!,https://www.tripadvisor.com/ShowUserReviews-g188590-d3526884-r504518066-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,Jane R
